brd4_unstim	brd4_2	brd4_24	h3k27ac_unstim	h3k27ac_2h	h3k27ac_24h	rna_unstim	rna_2h	rna_24h	brd4_log2_2_v_0	brd4_log2_24_v_0	h3k27ac_log2_2_v_0	h3k27ac_log2_24_v_0	rna_log2_2_v_0	rna_log2_24_v_0
Vsig10	4268.05645	3421.53	5484.7953	18666.4987	17806.69745	16109.0619	50.0713666440461	29.1651121659021	25.0624669926048	-0.318937660617509	0.36185852069263	-0.0680313753980641	-0.212578862561797	-0.779742210153824	-0.998457401234821
Fbxo22	943.1363	756.2222	1234.7694	3616.143	5166.2153	4442.0248	30.9088944561035	21.8938688936804	45.3351175226611	-0.318656078753401	0.388703449485545	0.514656038352785	0.296765717423824	-0.497495135516867	0.552606971786098
Mcoln1	3326.13155	2667.98695	4557.53635	9745.5706	7656.77095	11102.29315	14.9273919534413	12.1992495299133	32.2265303793272	-0.318093619147128	0.454408933966063	-0.348010557116382	0.188039129895586	-0.291169727122244	1.11028674485547
Fam46c	350.3085	281.01195	577.80655	923.7789	1731.6777	1093.72105	0.124715606574524	0.354289290566755	0.121474479171404	-0.317994512401935	0.721960563759694	0.90655094139511	0.243625331231494	1.50628584499566	-0.0379887645962715
Prkrir	4714.534	3782.21545	4662.57345	11331.6928	13749.41205	10706.56685	21.8789744375341	24.1026724826055	19.7995663457866	-0.317883629976228	-0.0159887247683574	0.279006531503107	-0.0818674541359723	0.139648005711487	-0.144076281894312
Ddx20	5254.77605	4215.9403	4322.38815	21445.16425	10985.6662	9732.25545	12.0584437577888	10.719175136015	9.77225215234331	-0.31777484240787	-0.28180064830657	-0.965030004440875	-1.13980627230396	-0.169849835960872	-0.303280732588319
Pnpo	16093.47155	12913.3128	22588.8713	72476.6292	47611.9084	71166.7669	6.60767790880725	1.71475600059758	10.6627400257448	-0.317616406615404	0.489136619447677	-0.606193402203926	-0.0263121630034142	-1.94614006008805	0.690362948555993
Kctd3	895.95935	719.0502	1184.41235	2868.50245	3546.7498	2824.14495	23.2162380392785	11.9082977410877	17.9602198972585	-0.317340783219183	0.402666255564871	0.306199810961493	-0.0224836129814747	-0.963167018152042	-0.370329202814757
Golim4	4664.2127	3744.2385	4957.3667	14283.07835	11161.52755	13404.68485	80.5168039811772	73.4863267811688	73.5983218391252	-0.316961246170729	0.087940399337441	-0.355772462901763	-0.0915696473427694	-0.131814067178953	-0.129617036456041
Idh1	5561.56365	4464.8352	5835.4457	14916.6769	10008.04705	11661.5695	201.331727331986	130.50953433725	137.037659341498	-0.316883632431928	0.0693522924443446	-0.575765694337923	-0.355164201251565	-0.625419334328472	-0.55500212572155
Sulf2	4649.4689	3732.61185	7172.4409	8958.1371	13866.1409	15662.6967	21.6516362759708	20.0952119452296	41.1732148182804	-0.316880437070271	0.625398246101168	0.630295674345021	0.806061976516556	-0.107624263999888	0.927230041509551
Fbxl4	1250.58635	1004.0212	1650.84825	3055.2957	4153.7191	2912.77745	6.68273049014428	2.77447884621697	7.04367579395217	-0.316814943355499	0.400602834692663	0.443091640748323	-0.0689165378811207	-1.26822088915365	0.0758908139071752
Mospd3	5926.89555	4758.4296	8609.1084	18801.55325	18566.0551	22745.192	36.3334377451732	37.2118109842849	73.794077426732	-0.316791106164434	0.538587199996925	-0.0181845467939912	0.274709760983628	0.0344627286339989	1.02220715788838
Nudt4	4459.3544	3580.30955	4905.9572	16439.24645	10469.9149	13134.89105	83.7386977231014	47.99120358742	91.1787322138959	-0.316750533210792	0.137699787682552	-0.650894453575731	-0.323739935797043	-0.803124486591729	0.122802867594441
Slc7a2	3224.4932	2589.262	2858.53705	8870.01255	4529.06395	7556.64605	30.0807505895293	15.2926020318841	25.3445545190932	-0.316531472308595	-0.173795437692492	-0.969723235503769	-0.231190096597238	-0.976006664558079	-0.247164760375338
Cdc42ep5	3497.57625	2808.5602	4863.44325	13283.22025	18648.1266	14340.9651	48.9331758754017	41.0260207448336	71.1565253397424	-0.316524783003443	0.475622573888298	0.489425762376579	0.110537174432	-0.254273690976994	0.540183143731413
Gtf3a	856.4477	687.8725	1166.13425	2135.7227	3079.61565	2227.26075	21.6639691716138	24.8257445644312	32.9314043439475	-0.316223968864929	0.445296832655817	0.528025966100065	0.0605461261199629	0.196539396136941	0.604166445248548
Map4k3	3313.43045	2661.32255	3866.45525	10833.21365	7534.1284	9259.9055	22.4108081503675	13.7155552044745	13.0748472369457	-0.316182262733619	0.222685878437165	-0.523948753216686	-0.226391903325714	-0.708381650902548	-0.7774005839361
Cdk16	1806.80365	1451.2908	1895.3329	5631.2045	9518.6475	6018.3283	77.8231899313365	101.525853002671	116.619653394821	-0.316103107330703	0.0690115351084835	0.757313052226552	0.0959192638469197	0.383575126646553	0.583538918106282
Nucb2	11202.96955	9001.0027	11959.70215	31652.9837	21774.58745	27412.4707	162.519880644632	173.919046885873	209.143874348729	-0.315723565567376	0.0943002650064724	-0.53969611338041	-0.207509133723468	0.0977997290575798	0.363879533095076
Lum	13671.2285	10985.3664	16152.1803	35714.3746	6516.9292	26425.3176	113.047239975455	105.846827703927	111.785376770419	-0.315559900267218	0.240586030365279	-2.45424063159688	-0.434584047149905	-0.09494773790931	-0.0161942953809113
Rttn	676.362	543.5544	755.1216	1622.3928	1620.3312	1105.6656	1.18586194719863	0.763776848270885	0.376248301617819	-0.315371176934885	0.158913378429938	-0.00183442099729803	-0.553208035349884	-0.634712972958328	-1.656179092801
Mycbp	1208.66375	971.38365	1296.92935	3135.14105	5129.2436	2611.1752	16.3033089284581	19.6836534495549	30.2718096739395	-0.315299834224543	0.101686948219804	0.710215738628056	-0.263831091049134	0.271833217366332	0.89281011890598
Eri2	1022.25875	821.5872	1220.3582	3263.48595	4067.46735	2955.795	5.44226620542632	3.41678810800025	3.11026668529015	-0.315274801299713	0.255544258709222	0.317716937068457	-0.142867613776589	-0.671566745082791	-0.807169239493521
Hoxa2	11872.7731	9543.05515	17405.5101	60056.6897	61924.6537	66465.07025	20.0736099096759	5.66523667441341	23.9046296226585	-0.315133826576371	0.551887153722712	0.044188939209505	0.146271396066663	-1.82509195175161	0.251989967716727
Engase	6171.44805	4961.01385	9370.39965	24518.92215	21858.3088	27579.03495	1.67243350957282	0.472058488917016	3.02391530883268	-0.314974053811392	0.602501541800587	-0.165713777137954	0.169676415064018	-1.82491132687194	0.85446887916599
Ifnar1	2920.21815	2347.8792	3682.15265	10419.97425	8526.44105	10732.00765	23.9969740100812	16.5237614476072	27.2872795403707	-0.314717964539703	0.334473290098344	-0.289336123308656	0.0425682756839638	-0.538310357802681	0.18537607425676
Lgals9	1083.75635	871.35505	1340.8386	4066.30265	2790.79475	3646.78645	21.627255486175	25.7980233329919	13.3529194150142	-0.314707849625643	0.307095140402668	-0.543041572448336	-0.157091877003888	0.254409931425982	-0.695695397934092
Laptm4a	13959.99465	11225.4897	15675.2817	32894.03195	24937.6691	30989.55485	601.454157560268	583.547414048603	701.988429654075	-0.314520006282487	0.167192981235845	-0.399499231630998	-0.0860438243242392	-0.0436048986285549	0.222992471545396
Mks1	791.5292	636.4965	1254.7835	1877.26	2564.0971	2127.2969	6.24185355126324	2.5816759105151	4.18630467360774	-0.3144899922713	0.664723985076487	0.449822419647766	0.180392922788641	-1.27366660463493	-0.576297195781875
B2m	2820.0102	2267.94645	3399.4522	9447.71915	10253.6077	9230.8812	375.383244634621	586.14520192247	668.121334312985	-0.314313804628204	0.269601903131878	0.1180936229698	-0.0334977014833022	0.642893841944469	0.831745871026838
Tmem170b	10909.7063	8773.96065	8100.16045	29484.5072	12440.3895	13108.29645	1.49931823661444	2.41601969096522	1.75639638945898	-0.31431212222142	-0.429589872761586	-1.24492542539416	-1.16947687579746	0.688325579026248	0.228311840009224
Ror1	3873.2836	3115.6927	4750.8169	8869.94735	8353.8268	10503.01385	2.33878011253575	1.94855283953051	1.92544122053327	-0.314004190923335	0.294618466600694	-0.086488308644828	0.243805923885716	-0.263353174681669	-0.280567147227097
Etv6	3635.25985	2924.3062	4790.35045	14257.19025	16438.19295	12088.7556	9.14486768475097	11.9314385767854	9.58785711861764	-0.313964110543923	0.398072711448249	0.205362023089442	-0.238023946057243	0.383733798479128	0.0682461135729571
Slc25a15	834.99625	671.70265	1180.43285	2614.38825	3872.1949	3462.43995	6.00822391323046	2.71671166548739	6.21898149912965	-0.313946997762207	0.499474351361236	0.566678165291851	0.405315645721045	-1.1450771247098	0.0497397453855077
Zc3h11a	4596.29815	3697.599	5740.7265	15412.78235	12031.30265	13189.7112	60.031780152716	81.2317955501688	71.5256465796968	-0.313883610176317	0.320760939368075	-0.357334469839461	-0.224714348009647	0.436318084545262	0.252734184761253
Aco1	1813.6687	1459.2339	1726.54905	6974.6118	7097.32585	5354.00085	72.2511482720927	50.7533375527805	56.0767882609773	-0.313699794321993	-0.0710196244182661	0.025162624186871	-0.38149555217556	-0.509517818818773	-0.365616793365401
Tada3	5916.04315	4760.69905	7256.3464	17065.3168	19946.5673	18617.113	22.0014545070118	11.1870263037752	31.0673985126382	-0.313459144018665	0.294610753099176	0.225073290701047	0.125562171259178	-0.975772307750045	0.497802536847977
Pmp22	1180.6267	950.21875	1978.79135	2625.48715	4714.33295	4488.1658	14.402372630667	19.0198566833245	17.3523121451432	-0.313221294139378	0.745066624119575	0.844468517937463	0.773540837727897	0.401199876171827	0.268821411327183
Spr	2077.2184	1672.37605	2381.8188	8125.3109	5280.36545	6423.55065	5.10363151330935	4.8168156670022	8.49157089207933	-0.312753622096229	0.197410752465466	-0.621785235298521	-0.339052041359325	-0.0834444540100554	0.734507299794178
Arhgap1	3300.88805	2657.5587	3817.9317	10796.01065	11672.91445	8699.6855	81.2542308690452	73.6231636282561	87.7145387765409	-0.312752651949589	0.209937083994776	0.112666507667578	-0.31146315256667	-0.142283190965295	0.110373055275068
Dffa	662.2105	533.1714	742.54015	1546.88995	1816.59335	1225.9618	7.13914582626214	11.507355618453	10.187735943304	-0.31269049178383	0.16517914993503	0.231864940848446	-0.335456536657084	0.68873296504156	0.513010095592729
Gfra4	3961.72975	3189.77295	6685.11535	16343.1782	11896.5759	22256.0237	0.559305311235629	0.458608735760927	0.353429157833539	-0.312676734196659	0.754821983955596	-0.458142173108239	0.445507294727975	-0.286372194200121	-0.662214963560896
Megf9	3579.47445	2883.36785	2989.47545	11068.20255	6150.0906	8492.68385	19.2656689653111	6.15441915901766	10.1039482116749	-0.311992879323581	-0.259855418563776	-0.847741382099064	-0.382128500786152	-1.64633767206875	-0.931113132181558
Exnef	1015.27515	817.9254	1216.8698	3260.36135	4059.90915	2942.2494	1.50211619889712	1.90739935756766	1.95380376817962	-0.311829594269749	0.261304048365261	0.316415575036466	-0.148112327112438	0.344610516959073	0.379289156933821
Xrcc5	940.9743	758.2145	1146.049	2200.2877	2635.4598	2502.7506	19.5607366012197	17.673103844548	31.0736754849399	-0.31154927374312	0.284441503140659	0.26036250949884	0.185822356527702	-0.146405263146942	0.667732198659646
Kctd9	4294.41085	3460.7648	4204.8301	9651.1604	9273.37	8635.51895	24.5977220043259	22.454506084115	19.9933925162746	-0.311369325079866	-0.0304127134342966	-0.0576086957241877	-0.160419535295574	-0.131519725201315	-0.29900142167613
Adprm	1122.4317	904.64035	1446.6258	3113.44095	4432.1623	4194.06085	14.2874006704313	19.4775669981962	25.2414874451268	-0.311211408039464	0.366064127296028	0.509500794865673	0.429837875989804	0.447070008774399	0.821053460302883
Pinx1	1639.68685	1321.7584	2683.19985	5324.7074	8165.78105	5011.6994	17.7351216381703	26.9960575559483	37.347899191853	-0.310961817638168	0.710534200404208	0.616888635499734	-0.0874023645343254	0.606139509511318	1.07441786895217
Dpf1	4734.9259	3816.8696	6713.4315	8675.5342	8700.14295	11874.7233	2.68658834695305	2.24123639914523	4.39398064290818	-0.310951949191985	0.503708525191559	0.00408651070329036	0.452869396590922	-0.261480452861269	0.709753233132393
Zfp445	759.12375	612.0635	1070.6871	2014.3628	2190.7664	1786.6186	11.1900915933927	9.47871583666206	10.2906428502274	-0.310653751934826	0.496129931650765	0.12111211327248	-0.173091858983744	-0.239458322000808	-0.120888735810369
RGD1359108	4362.07135	3518.66245	5391.74375	7345.36645	7426.20365	8021.32485	6.47456494077414	3.4681110241393	7.30201403704125	-0.309986247143121	0.305738563891211	0.0157904123945176	0.127006073901279	-0.900633169888989	0.173511188166346
Pdgfrb	25078.51605	20231.8294	33055.48905	81495.19675	79163.56795	89250.37305	353.350147024984	225.136980817542	535.620187319307	-0.309825206293034	0.398437875975585	-0.0418783937741125	0.13114316858692	-0.650295457119619	0.600111827017601
RGD1306502	775.6861	625.79745	798.28285	2686.4072	4088.7529	2538.55995	3.20823708864104	1.95573821604425	3.62633536949595	-0.309777169434511	0.0414270677816475	0.605982875512522	-0.0816676712488249	-0.71406748857111	0.176731593216747
Arpc4	5742.35415	4632.93215	7097.7432	16433.2449	19549.9437	18189.5086	126.129071378689	199.37295701331	218.02235681599	-0.309716755034179	0.305718068823884	0.250547070629684	0.146489186052037	0.66056889606592	0.789575242349973
Adra2a	220.18135	177.7025	402.71365	299.71295	942.14	604.67455	0.0980926715265203	0.722088557832949	0.36720153718395	-0.309228295613509	0.871062099719289	1.652360036003	1.01257743784743	2.8799585195874	1.90435483591545
Runx1t1	13784.0018	11127.7376	12784.9819	33812.154	19653.8685	28370.9362	5.13624741315291	1.56412414565437	5.62505259182552	-0.308834489457073	-0.108544676947872	-0.782728617674168	-0.253128167652321	-1.71535967385739	0.131151886185185
Bace1	1727.99805	1396.0415	2176.4419	5199.3601	6057.22355	5804.25185	13.1361305869041	7.44220290801316	13.9773809758583	-0.307759760408549	0.332869918513788	0.220322579371384	0.158776042566735	-0.819738743714784	0.0895536855750247
Kcnd1	834.8697	674.5019	1078.41895	1862.90315	2038.56735	2465.8289	1.84913668233672	1.50485299539996	4.51599053429941	-0.307728543384338	0.369294797327631	0.130002948917356	0.404520024545407	-0.297229306845967	1.28819059402711
Mknk2	8387.28345	6777.70655	13477.91535	26193.7554	29225.9856	37441.80085	39.235893930073	29.4456071667589	82.4153785155254	-0.307406438334032	0.684321851721306	0.158028764402694	0.515426912568305	-0.414121648061845	1.07073949584061
Fbxw17	844.01095	682.33085	1305.13515	3082.56385	3280.31525	3438.108	7.50620049450004	5.8821046019626	10.8790283964132	-0.306790270371586	0.628865587847171	0.0897036917670473	0.157484086487086	-0.351750385849977	0.535394984587535
Fsip1	1390.5527	1124.36325	1572.91455	2344.48735	2369.9751	2392.9188	1.41548258046085	2.00918286293086	2.3293776265828	-0.306550216968471	0.177781875332188	0.0155994067923508	0.0294989472585705	0.505314879965911	0.718650545797989
Epha4	6154.12925	4976.1357	6723.0976	8831.71305	4209.44835	7368.9197	1.35928537767136	0.711288327311948	1.67620823129762	-0.306528915175329	0.127571349795335	-1.06906211858787	-0.261240165943303	-0.934341983855234	0.302353005516935
Phf3	3560.52765	2879.12985	3654.536	10340.41375	9758.2754	9749.62345	11.8923535646584	12.6403425975033	14.5393408471453	-0.306458199718042	0.0375971890477924	-0.0835958082492461	-0.084875507951752	0.088001305203075	0.289927604061458
Cep162	3301.01995	2670.01485	2614.7118	9647.56965	3921.3154	5280.6233	3.53402124536019	1.40810574824092	4.26620235035274	-0.30606409177069	-0.336259919818785	-1.29882786859846	-0.869457325658182	-1.32755502899002	0.271641682888423
Tulp4	7281.94755	5890.15815	6616.14295	20047.10655	14680.47455	15053.4513	18.9197308346089	14.4803045430781	16.5355001508264	-0.306017978702775	-0.138333943390352	-0.449495419440479	-0.413299732710195	-0.385799619193413	-0.194324880508045
Sco1	1107.7348	896.28845	1438.4995	3106.18415	4413.7994	4180.13475	7.20111619745507	8.04886524277685	8.36096582543591	-0.305577520111806	0.376952188881852	0.506877700588607	0.428406087111782	0.160564854845457	0.215449059794941
Hist1h2bk	3199.08865	2588.87125	3979.8019	4370.576	4725.40385	4011.7104	32.9667554382901	37.797612761542	31.3833864099216	-0.305337752784153	0.315035648912959	0.112614206881362	-0.123605962139292	0.197283213845134	-0.0710108710502464
Cd180	12432.4371	10062.2365	12817.6143	35840.8327	27009.2121	33444.6032	48.3281824321078	31.4560353391375	48.0031166602838	-0.305158128229486	0.0440186308386821	-0.408152601477402	-0.0998307276567871	-0.619527890087628	-0.00973666007733431
Stx11	12407.5256	10042.5092	13545.3124	30347.55695	17177.89955	25468.40855	14.9759141132693	10.4808872948176	7.19532410622877	-0.305095648253594	0.126578235975659	-0.821026740948801	-0.252871568368873	-0.514883207960974	-1.05751248790756
Abtb1	6647.79205	5381.9768	10552.86645	25168.2773	16962.2265	28591.88905	9.32322652888859	4.66647807927865	15.4175191527016	-0.304739081790391	0.666687769092189	-0.569280917607253	0.183999469832516	-0.998495202370119	0.725669412481405
Dclre1c	1622.1303	1313.3971	2065.3746	2743.19865	3233.27985	2619.08065	4.64211505722907	2.16671805976925	4.97981437726338	-0.304586535944528	0.348513758269055	0.237139283022191	-0.0667986137595804	-1.09927084348349	0.101309685722528
Calr	15610.23655	12641.30095	26728.00345	72761.9654	70213.4902	101258.1036	574.632501507133	846.104978544802	1232.01927520353	-0.304347456636458	0.775859674619188	-0.05143626883088	0.476780952485299	0.558197078801319	1.1003133276225
Tmem159	2969.43715	2404.93135	3258.77345	3981.92395	4235.3669	3934.39825	37.7561507677126	28.3758884766406	35.2512258567366	-0.304193785291552	0.134139561968416	0.0890212847261758	-0.0173226692228248	-0.412046124421312	-0.0990382618018293
Ssr3	3448.63285	2793.1566	2314.4783	4483.03045	3824.7506	3120.307	80.0650376842438	85.289221827218	93.2079032094985	-0.30412808263649	-0.575337507758189	-0.229108621361162	-0.522786319014516	0.0911910439394488	0.219279895092123
Map3k10	2273.06645	1841.12255	4057.7342	4327.01935	5913.10165	5862.89515	8.05257856310895	10.458460724159	11.1855624258903	-0.304054200503472	0.836034505123255	0.450541505803473	0.438239683940365	0.377147795301478	0.474115062858972
Brcc3	1382.60825	1119.9061	2130.91575	3027.3583	5871.70525	4147.40605	7.97499478728691	5.24214741662613	12.6300129514385	-0.304014666629783	0.624081115104907	0.955720115050802	0.454149866577678	-0.605325651016812	0.663300637538335
